Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
16/11/2017,501,4:53:00 PM,Thursday,Roncesvalles Yard,Mechanical,6,12,B/W,0
16/11/2017,501,5:24:00 PM,Thursday,Queen and Sherbourne,Held By,21,27,W/B,4237
16/11/2017,506,5:45:00 PM,Thursday,Dufferin and College,Investigation,39,45,E/B,4003
16/11/2017,501,6:29:00 PM,Thursday,Queen and Spadina,Mechanical,6,12,E/B,4216
16/11/2017,504,7:00:00 PM,Thursday,Dundas and Bloor,General Delay,8,13,B/W,4197
16/11/2017,509,8:00:00 PM,Thursday,Exhibition Loop,Investigation,8,16,E/B,4414
16/11/2017,511,8:12:00 PM,Thursday,Exhibition Loop,Investigation,7,14,N/B,8351
16/11/2017,501,8:28:00 PM,Thursday,Queen/Yonge,Investigation,34,40,W/B,4246
16/11/2017,501,8:58:00 PM,Thursday,Lakeshore/8TH,General Delay,20,26,E/B,8023
16/11/2017,509,9:07:00 PM,Thursday,,Investigation,8,16,W/B,4411
16/11/2017,501,9:16:00 PM,Thursday,Queen/Macdonell,Mechanical,1,1,W/B,4120
17/11/2017,512,12:32:00 AM,Friday,Queen and Conought,Emergency Services,0,0,S/B,4086
17/11/2017,501,2:00:00 AM,Friday,Lakeshore/40th,Mechanical,7,15,W/B,8065
17/11/2017,512,5:27:00 AM,Friday,Russell Yard,Mechanical,4,8,W/B,4120
17/11/2017,506,5:40:00 AM,Friday,Russell Yard,Mechanical,5,10,E/B,4001
17/11/2017,506,6:21:00 AM,Friday,Russell Yard,Mechanical,5,10,E/B,
17/11/2017,514,6:55:00 AM,Friday,Sumach and King,Mechanical,8,16,W/B,4438
17/11/2017,506,7:11:00 AM,Friday,Russell Yard,Mechanical,5,10,E/B,
17/11/2017,501,7:40:00 AM,Friday,Queen / Church,Emergency Services,6,12,W/B,4247
17/11/2017,501,7:40:00 AM,Friday,Jones / Queen,Mechanical,6,12,W/B,4200
17/11/2017,501,8:28:00 AM,Friday,Sackville / Queen,Mechanical,6,12,W/B,8153
17/11/2017,505,11:06:00 AM,Friday,Dundas and Victoria,Mechanical,6,12,W/B,4192
17/11/2017,512,11:27:00 AM,Friday,St Clair West Station,Mechanical,54,59,E/B,4105
17/11/2017,501,11:55:00 AM,Friday,simcoe / queen,Investigation,6,12,W/B,4150
17/11/2017,512,12:38:00 PM,Friday,St Clair Station,Investigation,321,326,W/B,4426
17/11/2017,501,12:50:00 PM,Friday,Queen and Connaught,Mechanical,6,12,W/B,4217
17/11/2017,506,1:06:00 PM,Friday,College and Bay,Held By,34,40,E/B,4179
17/11/2017,501,1:37:00 PM,Friday,Roncesvalles Yard,Mechanical,6,12,E/B,4226
17/11/2017,501,1:53:00 PM,Friday,Queen and Roncesvalles,Held By,15,21,E/B,4217
17/11/2017,504,2:27:00 PM,Friday,Broadview and Queen,Late Leaving Garage,3,5,E/B,4041
17/11/2017,501,2:40:00 PM,Friday,Roncesvalles yard,Mechanical,6,12,B/W,0
17/11/2017,511,3:00:00 PM,Friday,Bathurst Stn to CNE,General Delay,12,10,B/W,
17/11/2017,501,3:09:00 PM,Friday,Queen and Kingston,Mechanical,8,16,E/B,8165
17/11/2017,501,3:23:00 PM,Friday,Roncesvalles yard,Mechanical,7,13,E/B,4208
17/11/2017,501,3:44:00 PM,Friday,Queen and Sherbourne,Mechanical,8,16,E/B,8655
17/11/2017,505,3:46:00 PM,Friday,Dundas & Elizabeth,Investigation,30,36,W/B,4051
17/11/2017,501,6:02:00 PM,Friday,Roncesvalles to Parklawn along Queensway,General Delay,13,21,W/B,1627
17/11/2017,501,6:36:00 PM,Friday,Roncesvalles yard,Held By,6,12,E/B,4045
17/11/2017,511,6:36:00 PM,Friday,CNE Loop,Mechanical,6,12,E/B,1010
17/11/2017,501,6:39:00 PM,Friday,Roncesvalles yard,Held By,6,12,E/B,4202
17/11/2017,504,7:00:00 PM,Friday,Dundas and Bloor,General Delay,9,13,E/B,4185
17/11/2017,512,8:47:00 PM,Friday,Avenue Rd. and St Clair Ave.,Held By,71,79,E/B,4410
17/11/2017,512,9:02:00 PM,Friday,Siverthorn and St.Clair,Held By,8,16,E/B,4152
17/11/2017,510,10:45:00 PM,Friday,SPADINA / QUEEN,Investigation,4,6,S/B,4423
18/11/2017,505,12:57:00 AM,Saturday,Dundas And McCaul,Investigation,10,20,W/B,4190
18/11/2017,510,1:35:00 AM,Saturday,Mc Caul Loop,Held By,6,15,E/B,4423
18/11/2017,512,1:54:00 AM,Saturday,Oakwood and St. Clair,Held By,7,14,E/B,4429
18/11/2017,504,5:30:00 AM,Saturday,Queen and Roncesvalles,Late Leaving Garage,9,18,W/B,4144
18/11/2017,501,5:50:00 AM,Saturday,Queen and Connaught,Mechanical,6,12,E/B,4208
18/11/2017,501,7:59:00 AM,Saturday,Roncy Yard,Mechanical,6,12,E/B,4237
18/11/2017,501,8:12:00 AM,Saturday,Queen and Connaught,Mechanical,6,12,E/B,4204
18/11/2017,512,8:56:00 AM,Saturday,St Clair and Yonge,Mechanical,6,12,E/B,4405
18/11/2017,501,9:30:00 AM,Saturday,Russell Yard,Late Leaving Garage,6,12,E/B,
18/11/2017,512,10:37:00 AM,Saturday,St Clair and Caledonia,Investigation,10,15,E/B,4444
18/11/2017,501,11:01:00 AM,Saturday,Springhurst Loop,Mechanical,6,12,W/B,8418
18/11/2017,514,11:51:00 AM,Saturday,King and Sumach,Late Leaving Garage,12,24,W/B,4404
18/11/2017,504,12:49:00 PM,Saturday,Broadview and Bloor,General Delay,5,11,E/B,4094
18/11/2017,505,12:51:00 PM,Saturday,Dundas/Euclid,Mechanical,17,22,W/B,4127
18/11/2017,505,12:56:00 PM,Saturday,Dundas/Euclid,Mechanical,12,17,W/B,4096
18/11/2017,506,1:45:00 PM,Saturday,College and Dufferin,Mechanical,5,10,E/B,4090
18/11/2017,501,3:17:00 PM,Saturday,Queensway and Ohara,Mechanical,6,12,W/B,1600
18/11/2017,51,3:45:00 PM,Saturday,Bathurst station,Mechanical,4,8,S/B,1638
18/11/2017,504,4:05:00 PM,Saturday,Dundas w stn,Mechanical,6,12,E/B,4094
18/11/2017,506,4:06:00 PM,Saturday,Yonge and College.,Held By,14,20,W/B,4081
18/11/2017,501,4:45:00 PM,Saturday,Longbranch Loop,Mechanical,6,12,W/B,1024
18/11/2017,512,5:05:00 PM,Saturday,St. Clair and Keele,Mechanical,19,24,W/B,4406
18/11/2017,501,5:14:00 PM,Saturday,Springhurst Loop,Investigation,6,12,N/B,1598
18/11/2017,504,5:39:00 PM,Saturday,King and Sumach,General Delay,8,14,E/B,4140
18/11/2017,506,6:07:00 PM,Saturday,Mc Caul and College,Mechanical,6,12,E/B,4150
18/11/2017,501,6:28:00 PM,Saturday,Longbranch Loop,Mechanical,6,12,E/B,8012
18/11/2017,511,6:39:00 PM,Saturday,Robinson and Bathurst,Mechanical,4,8,S/B,1587
18/11/2017,506,7:27:00 PM,Saturday,Grace and college,Held By,52,58,E/B,4037
18/11/2017,511,7:34:00 PM,Saturday,Bathurst Station,Mechanical,5,10,N/B,1732
18/11/2017,501,10:45:00 PM,Saturday,QUEEN AND SPADINA,Investigation,21,30,W/B,4171
18/11/2017,504,11:31:00 PM,Saturday,King and Spadina,General Delay,15,25,B/W,4029
18/11/2017,505,11:53:00 PM,Saturday,Dundas and Broadview,Investigation,10,20,S/B,4002
19/11/2017,310,3:02:00 AM,Sunday,Spadina Station,Held By,30,60,N/B,4415
19/11/2017,506,5:11:00 AM,Sunday,Roncy yard,Mechanical,4,8,B/W,
19/11/2017,501,5:24:00 AM,Sunday,Roncy yard,Mechanical,12,24,E/B,4238
19/11/2017,501,6:00:00 AM,Sunday,Queen and Shaw,Mechanical,12,24,E/B,4216
19/11/2017,512,6:00:00 AM,Sunday,St Clair station,Mechanical,3,6,B/W,4167
19/11/2017,506,6:09:00 AM,Sunday,Roncy yard,Mechanical,4,8,B/W,
19/11/2017,506,6:38:00 AM,Sunday,Russell yard,Mechanical,4,8,B/W,
19/11/2017,501,6:55:00 AM,Sunday,Queen and Gladstone,Mechanical,20,28,E/B,4218
19/11/2017,501,6:55:00 AM,Sunday,Queen and Gladstone,Mechanical,8,16,E/B,
19/11/2017,501,6:55:00 AM,Sunday,Queen and Gladstone,Utilized Off Route,8,16,E/B,
19/11/2017,506,7:01:00 AM,Sunday,Roncy yard,Late Leaving Garage,5,15,E/B,4153
19/11/2017,501,7:40:00 AM,Sunday,Queen and Bathurst,Utilized Off Route,5,10,B/W,7624
19/11/2017,512,8:00:00 AM,Sunday,St Clair and Dufferin,Held By,0,0,,4420
19/11/2017,501,8:53:00 AM,Sunday,Neville Loop,Mechanical,6,12,W/B,4224
19/11/2017,504,9:17:00 AM,Sunday,Broadview/Dundas,Late Leaving Garage,7,14,W/B,4093
19/11/2017,506,11:54:00 AM,Sunday,College and University,Held By,17,25,B/W,4148
19/11/2017,501,12:00:00 PM,Sunday,Queen and Unniversity,General Delay,10,16,B/W,4242
19/11/2017,504,12:00:00 PM,Sunday,Broadview stn to Church St,General Delay,25,32,B/W,4093
19/11/2017,506,12:30:00 PM,Sunday,College and University,General Delay,15,25,B/W,4154
19/11/2017,504,12:30:00 PM,Sunday,King and John,General Delay,23,32,B/W,4133
19/11/2017,505,2:14:00 PM,Sunday,Broadview/Langley,Investigation,27,33,W/B,4023
19/11/2017,504,2:19:00 PM,Sunday,Broadview/Langley,Held By,22,30,W/B,4135
19/11/2017,511,2:20:00 PM,Sunday,Bathurst/Dundas,Investigation,4,8,S/B,1678
19/11/2017,510,3:22:00 PM,Sunday,Spadina/Dundas,Investigation,12,17,S/B,4430
19/11/2017,506,3:33:00 PM,Sunday,Coxwell Loop,Investigation,8,16,S/B,4125
19/11/2017,501,4:32:00 PM,Sunday,Queen and Church,Mechanical,6,12,E/B,4236
19/11/2017,506,4:39:00 PM,Sunday,Coxwell Loop,Investigation,8,16,S/B,4156
19/11/2017,501,4:49:00 PM,Sunday,Queen and Dufferin,Investigation,2,8,E/B,4246
19/11/2017,506,4:54:00 PM,Sunday,High park loop and Parkside,Emergency Services,14,28,E/B,4028
19/11/2017,501,4:56:00 PM,Sunday,Queen and Connaught,Utilized Off Route,6,12,E/B,4222
19/11/2017,512,5:09:00 PM,Sunday,St.Clair and Keele,Emergency Services,11,22,E/B,4449
19/11/2017,511,5:55:00 PM,Sunday,Fleet and Strachan,Investigation,4,8,W/B,1583
19/11/2017,505,8:15:00 PM,Sunday,Dundas West Station,Mechanical,10,20,S/B,4185
19/11/2017,511,8:40:00 PM,Sunday,Bathurst and Harbord St,Mechanical,6,12,N/B,1583
19/11/2017,501,8:58:00 PM,Sunday,Queen/Roncesvalles,Mechanical,6,13,E/B,1048
19/11/2017,501,9:28:00 PM,Sunday,Queen/Niagara,Mechanical,9,18,E/B,4251
19/11/2017,504,11:56:00 PM,Sunday,Broadview and Gerrard,Diversion,9,15,S/B,4177
20/11/2017,501,12:28:00 AM,Monday,Queen/Power,Held By,6,16,E/B,4050
20/11/2017,301,2:05:00 AM,Monday,Queen/Connaught,Investigation,7,17,W/B,8865
20/11/2017,501,5:27:00 AM,Monday,Mnt Dennis Garage,Mechanical,6,12,W/B,1594
20/11/2017,505,5:32:00 AM,Monday,Dundas West Station,Mechanical,4,12,E/B,4084
20/11/2017,506,6:21:00 AM,Monday,Russell yard,Mechanical,3,6,E/B,
20/11/2017,501,6:27:00 AM,Monday,Russell Yard,Mechanical,6,12,E/B,
20/11/2017,501,6:38:00 AM,Monday,Russell yard,Mechanical,6,12,E/B,4204
20/11/2017,501,6:38:00 AM,Monday,Russell Yard,Mechanical,6,12,E/B,4204
20/11/2017,501,7:04:00 AM,Monday,Lakeshore and 13th street,Mechanical,6,12,E/B,1631
20/11/2017,506,7:11:00 AM,Monday,Russell yard,Mechanical,4,8,E/B,
20/11/2017,501,7:27:00 AM,Monday,Queen and Roncesvalles,Mechanical,6,12,W/B,1587
20/11/2017,510,8:46:00 AM,Monday,Spadina/Dundas,Mechanical,27,32,S/B,4414
20/11/2017,506,8:50:00 AM,Monday,Gerrard and Greenwood,Held By,8,13,W/B,4028
20/11/2017,501,9:34:00 AM,Monday,Roncesvalles yard south gate,Held By,8,14,E/B,4243
20/11/2017,506,10:48:00 AM,Monday,College and Bathurst,Mechanical,4,8,E/B,4144
20/11/2017,504,11:58:00 AM,Monday,Broadview/Queen,Investigation,16,21,B/W,4041
20/11/2017,501,11:59:00 AM,Monday,Queen and Broadview,Diversion,18,24,E/B,4224
20/11/2017,506,12:38:00 PM,Monday,Dundas and College,Mechanical,30,35,E/B,4163
20/11/2017,506,12:49:00 PM,Monday,College and Dundas,Utilized Off Route,30,35,E/B,4150
20/11/2017,501,3:15:00 PM,Monday,Greenwood,Held By,7,13,W/B,4244
20/11/2017,504,3:38:00 PM,Monday,Millbrook and Broadview,Mechanical,4,8,W/B,4104
20/11/2017,506,3:46:00 PM,Monday,Roncesvalles,Late Leaving Garage,6,12,E/B,4131
20/11/2017,501,7:10:00 PM,Monday,Bathurst,Investigation,27,33,W/B,4114
20/11/2017,501,7:39:00 PM,Monday,VICTORIA STREET,Mechanical,14,21,E/B,4245
20/11/2017,505,8:10:00 PM,Monday,Roncesvalles and Queen,Utilized Off Route,6,12,S/B,4156
20/11/2017,506,8:46:00 PM,Monday,Lansdown and College,Emergency Services,2,7,W/B,4037
20/11/2017,505,9:00:00 PM,Monday,Roncesvalles and Queen,Utilized Off Route,6,12,S/B,4115
20/11/2017,505,9:11:00 PM,Monday,Richie and Dundas,Diversion,16,22,W/B,4132
20/11/2017,504,9:13:00 PM,Monday,King and Dowling,Mechanical,8,12,E/B,4100
20/11/2017,514,10:00:00 PM,Monday,King and Techumseth,Held By,49,64,E/B,4434
20/11/2017,504,10:00:00 PM,Monday,King and Techumseth,Investigation,49,54,E/B,4064
20/11/2017,505,10:14:00 PM,Monday,Roncesvalles and Queen,Utilized Off Route,6,12,S/B,4146
20/11/2017,501,10:37:00 PM,Monday,Queen/Coxwell,Mechanical,10,19,W/B,4082
21/11/2017,506,12:00:00 AM,Tuesday,Lansdown,Mechanical,2,8,W/B,4075
21/11/2017,505,5:24:00 AM,Tuesday,Roncesvalles and Queen,Mechanical,4,12,N/B,4089
21/11/2017,505,5:25:00 AM,Tuesday,Russell Yard,Mechanical,5,10,E/B,
21/11/2017,501,5:41:00 AM,Tuesday,Roncesvalles and Queen,Mechanical,12,24,E/B,4210
21/11/2017,505,5:42:00 AM,Tuesday,Russell Yard,Mechanical,5,10,E/B,
21/11/2017,504,6:11:00 AM,Tuesday,Roncesvalles and Queen,Mechanical,4,8,E/B,4185
21/11/2017,506,6:12:00 AM,Tuesday,Russell Yard,Mechanical,5,10,E/B,
21/11/2017,506,6:21:00 AM,Tuesday,Russell Yard,Mechanical,5,10,E/B,
21/11/2017,501,6:27:00 AM,Tuesday,Russell Yard,Mechanical,6,12,E/B,
21/11/2017,504,6:36:00 AM,Tuesday,Roncesvalles and Queen,Mechanical,4,8,E/B,4099
21/11/2017,501,6:43:00 AM,Tuesday,SPRIGHURST LOOP,Mechanical,5,10,W/B,1645
21/11/2017,506,6:45:00 AM,Tuesday,Russell Yard,Mechanical,5,10,E/B,
21/11/2017,504,7:04:00 AM,Tuesday,Roncesvalles and Queen,Held By,4,8,E/B,4197
21/11/2017,506,7:11:00 AM,Tuesday,Russell Yard,Mechanical,5,10,E/B,
21/11/2017,506,7:12:00 AM,Tuesday,Howard Park and Roncesvalles,Late Leaving Garage,5,10,E/B,4185
21/11/2017,506,7:19:00 AM,Tuesday,Howard Park and Roncesvalles,Late Leaving Garage,5,9,E/B,4150
21/11/2017,514,8:06:00 AM,Tuesday,Dufferin/Liberty,Held By,19,27,E/B,4402
21/11/2017,510,8:24:00 AM,Tuesday,CNE Loop,Mechanical,5,10,W/B,4430
21/11/2017,501,8:28:00 AM,Tuesday,Queen/Greenwood,Mechanical,5,10,E/B,4218
21/11/2017,506,8:38:00 AM,Tuesday,Carlton at Church,Emergency Services,14,19,W/B,4081
21/11/2017,501,9:31:00 AM,Tuesday,Queen/ Connaught,Investigation,6,11,W/B,4242
21/11/2017,501,9:57:00 AM,Tuesday,Kingston RD,Mechanical,6,12,E/B,4247
21/11/2017,505,10:24:00 AM,Tuesday,Dundas and Broadview,Mechanical,5,10,E/B,4127
21/11/2017,504,11:05:00 AM,Tuesday,Dundas w Stn,Investigation,23,28,E/B,4050
21/11/2017,510,11:26:00 AM,Tuesday,Spadina/College,Mechanical,5,10,N/B,4410
21/11/2017,504,12:27:00 PM,Tuesday,Broadview/Withrow,Mechanical,5,10,W/B,4123
21/11/2017,505,12:36:00 PM,Tuesday,Dundas and Jarvis,Mechanical,6,12,W/B,4082
21/11/2017,501,1:00:00 PM,Tuesday,Queen St.,Utilized Off Route,1,1,B/W,8647
21/11/2017,501,1:00:00 PM,Tuesday,Queen,Utilized Off Route,1,1,B/W,8842
21/11/2017,501,1:00:00 PM,Tuesday,Queen Street,Utilized Off Route,1,1,B/W,8666
21/11/2017,501,1:00:00 PM,Tuesday,Queen Street,Utilized Off Route,1,1,B/W,8643
21/11/2017,501,1:00:00 PM,Tuesday,Queen St.,Utilized Off Route,1,1,B/W,8750
21/11/2017,510,1:43:00 PM,Tuesday,Dundas and Spadina,Investigation,9,13,S/B,4434
21/11/2017,501,1:57:00 PM,Tuesday,Roncesvalles Yard,Investigation,10,12,W/B,4217
21/11/2017,501,1:58:00 PM,Tuesday,Roncesvalles to Neville,Mechanical,6,12,B/W,
21/11/2017,512,2:20:00 PM,Tuesday,Carlaw and Queen,Mechanical,4,8,W/B,4103
21/11/2017,512,2:30:00 PM,Tuesday,Russel Yard,Late Leaving Garage,4,8,E/B,
21/11/2017,506,3:31:00 PM,Tuesday,Carlton and Parliament,Emergency Services,4,10,W/B,
21/11/2017,506,3:46:00 PM,Tuesday,Roncesvalles,Late Leaving Garage,6,12,E/B,4154
21/11/2017,501,4:16:00 PM,Tuesday,Superior and Lakeshore,Mechanical,5,10,E/B,1584
21/11/2017,511,5:35:00 PM,Tuesday,CNE Loop,Mechanical,6,12,S/B,1796
21/11/2017,510,5:39:00 PM,Tuesday,Reese and Queens Quay,Investigation,31,37,W/B,4416
21/11/2017,501,5:45:00 PM,Tuesday,Queen Street,Utilized Off Route,1,1,B/W,8643
21/11/2017,504,5:54:00 PM,Tuesday,Jameson and King,Investigation,26,30,W/B,4157
21/11/2017,501,5:55:00 PM,Tuesday,Russell Garage,Mechanical,6,12,B/W,4217
21/11/2017,509,6:09:00 PM,Tuesday,Queensquay and Rees Street,Held By,30,36,W/B,4418
21/11/2017,505,7:23:00 PM,Tuesday,Dundas West Station,Mechanical,4,8,S/B,4089
21/11/2017,512,8:31:00 PM,Tuesday,St Clair Station,Investigation,21,28,E/B,4420
21/11/2017,501,8:48:00 PM,Tuesday,Roncesvalles/Queen,Mechanical,5,11,E/B,4032
21/11/2017,504,8:50:00 PM,Tuesday,King and Dufferin,Mechanical,18,23,E/B,4100
21/11/2017,501,8:51:00 PM,Tuesday,Lakeshore/Dwight,Investigation,2,8,W/B,1250
21/11/2017,501,9:20:00 PM,Tuesday,King/Dufferin,Utilized Off Route,5,11,E/B,4133
21/11/2017,509,10:54:00 PM,Tuesday,Union Station,Mechanical,1,1,W/B,4130
22/11/2017,511,12:54:00 AM,Wednesday,CNE Loop,Mechanical,5,10,E/B,1512
22/11/2017,505,5:25:00 AM,Wednesday,Russell Yard,Mechanical,5,10,E/B,
22/11/2017,506,6:20:00 AM,Wednesday,Howard Park and Roncesvalles,Late Leaving Garage,5,8,E/B,4040
22/11/2017,506,6:21:00 AM,Wednesday,Russell Yard,Mechanical,5,10,E/B,
22/11/2017,506,6:25:00 AM,Wednesday,Howard Park and Roncesvalles,Late Leaving Garage,5,9,E/B,4105
22/11/2017,501,6:27:00 AM,Wednesday,Russell Yard,Mechanical,6,12,E/B,
22/11/2017,505,6:44:00 AM,Wednesday,Dundas West Station,Late Leaving Garage,6,12,E/B,4032
22/11/2017,506,7:11:00 AM,Wednesday,Russell Yard,Mechanical,5,10,E/B,
22/11/2017,506,7:54:00 AM,Wednesday,Carlton at Central Hospital Lane,Mechanical,94,99,W/B,4035
22/11/2017,504,7:56:00 AM,Wednesday,King/Dufferin,Held By,5,8,E/B,4093
22/11/2017,506,8:11:00 AM,Wednesday,Gerrard at Woodbine,Mechanical,5,10,E/B,4105
22/11/2017,501,9:35:00 AM,Wednesday,Queen and Roncesvalles,Mechanical,5,10,E/B,4225
22/11/2017,505,10:19:00 AM,Wednesday,Dundas and Sackville,Mechanical,6,12,E/B,4001
22/11/2017,506,10:30:00 AM,Wednesday,Russell,Late Leaving Garage,6,12,E/B,
22/11/2017,501,11:03:00 AM,Wednesday,Queen and Ossington,Emergency Services,8,13,W/B,4243
22/11/2017,501,11:39:00 AM,Wednesday,Queen and York,Held By,5,10,B/W,4238
22/11/2017,504,12:37:00 PM,Wednesday,Roncesvalles/Queen,Held By,9,14,E/B,4029
22/11/2017,501,12:53:00 PM,Wednesday,Queen and Roncesvalles,Mechanical,6,12,B/W,4045
22/11/2017,506,1:06:00 PM,Wednesday,Carlton at Parliament,General Delay,5,10,E/B,4150
22/11/2017,501,1:07:00 PM,Wednesday,Roncesvalles Yard,Mechanical,6,12,E/B,4190
22/11/2017,501,1:15:00 PM,Wednesday,Queen and Spadina,Investigation,17,23,W/B,4217
22/11/2017,501,1:43:00 PM,Wednesday,Roncesvalles yard,Held By,6,12,W/B,4247
22/11/2017,506,1:56:00 PM,Wednesday,River & Gerrard,Mechanical,6,12,E/B,4252
22/11/2017,501,2:00:00 PM,Wednesday,Roncesvalles yard,Mechanical,6,12,B/W,
22/11/2017,501,2:40:00 PM,Wednesday,Roncesvales yard,Mechanical,6,12,B/W,4021
22/11/2017,512,2:55:00 PM,Wednesday,Rrussel,Late Leaving Garage,4,8,E/B,4103
22/11/2017,512,2:58:00 PM,Wednesday,Bathurst and St.Clair,Mechanical,4,8,E/B,0
22/11/2017,501,3:01:00 PM,Wednesday,Russell Garage,Mechanical,6,12,B/W,4125
22/11/2017,504,3:11:00 PM,Wednesday,Roncesvalls and Queen,Late Leaving Garage,3,5,W/B,4180
22/11/2017,501,3:22:00 PM,Wednesday,Russell Yard,Mechanical,6,12,W/B,4201
22/11/2017,506,3:46:00 PM,Wednesday,Roncesvalles,Late Leaving Garage,6,12,E/B,4011
22/11/2017,506,4:50:00 PM,Wednesday,Lansdown and College.,Mechanical,6,12,E/B,4011
22/11/2017,501,5:05:00 PM,Wednesday,Neville park Loop,Mechanical,6,12,W/B,4245
22/11/2017,501,5:20:00 PM,Wednesday,Lakeshore and Longbranch,Investigation,6,12,W/B,1027
22/11/2017,504,6:00:00 PM,Wednesday,Broadview and Danforth,General Delay,8,13,W/B,4177
22/11/2017,501,6:46:00 PM,Wednesday,Lakeshore and Superior st,Mechanical,6,12,W/B,8072
22/11/2017,501,8:28:00 PM,Wednesday,McCaul Loop,Held By,6,11,S/B,4020
22/11/2017,505,8:33:00 PM,Wednesday,Dundas West Station,Mechanical,6,12,S/B,4157
22/11/2017,501,9:19:00 PM,Wednesday,Queen/Roncesvalles,Investigation,6,12,W/B,1616
23/11/2017,501,1:47:00 AM,Thursday,Neville Loop,Mechanical,10,20,W/B,4144
23/11/2017,509,5:20:00 AM,Thursday,Leslie Barns,Late Leaving Garage,5,17,N/B,4419
23/11/2017,505,5:25:00 AM,Thursday,Russell yard,Late Leaving Garage,5,10,E/B,
23/11/2017,509,5:26:00 AM,Thursday,Leslie Barns,Late Leaving Garage,5,17,N/B,4414
23/11/2017,505,5:37:00 AM,Thursday,Russell yard,Late Leaving Garage,5,10,E/B,4132
23/11/2017,510,5:42:00 AM,Thursday,Leslie Barns,Late Leaving Garage,8,27,N/B,4432
23/11/2017,509,5:44:00 AM,Thursday,Leslie Barns,Late Leaving Garage,7,19,N/B,4438
23/11/2017,506,6:21:00 AM,Thursday,Russell yard,Late Leaving Garage,5,10,E/B,
23/11/2017,501,6:27:00 AM,Thursday,Russell yard,Late Leaving Garage,6,12,E/B,4224
23/11/2017,501,6:56:00 AM,Thursday,Roncesvalles Yard,Mechanical,6,12,B/W,0
23/11/2017,506,7:07:00 AM,Thursday,College at Dufferin,Held By,4,9,W/B,4184
23/11/2017,506,7:11:00 AM,Thursday,Russell yard,Late Leaving Garage,5,10,E/B,
23/11/2017,511,7:38:00 AM,Thursday,Bathurst STN,Mechanical,5,10,S/B,8329
23/11/2017,512,8:00:00 AM,Thursday,St Clair at Vaughan,Mechanical,3,6,W/B,4152
23/11/2017,506,10:45:00 AM,Thursday,Gerrard and Coxwell,Mechanical,8,16,E/B,4003
23/11/2017,501,11:22:00 AM,Thursday,roncevalles,Mechanical,6,12,E/B,4216
23/11/2017,501,12:03:00 PM,Thursday,Roncesvalles Yard,Mechanical,6,12,B/W,4210
23/11/2017,504,12:34:00 PM,Thursday,King and River,Mechanical,4,8,E/B,4045
23/11/2017,504,1:06:00 PM,Thursday,Dundas W Stn,Mechanical,5,10,E/B,4177
23/11/2017,514,1:36:00 PM,Thursday,Springhurst loop,Held By,95,110,E/B,4426
23/11/2017,501,1:39:00 PM,Thursday,Queen and Pape st,Mechanical,6,12,W/B,4245
23/11/2017,501,1:41:00 PM,Thursday,Springhurst Loop,Diversion,29,35,N/B,8055
23/11/2017,505,1:57:00 PM,Thursday,Parliament,Utilized Off Route,7,14,W/B,4084
23/11/2017,501,2:00:00 PM,Thursday,Roncesvalles yard,Mechanical,6,12,B/W,0
23/11/2017,505,2:29:00 PM,Thursday,Broadview and Dundas,Mechanical,7,14,B/W,0
23/11/2017,501,2:40:00 PM,Thursday,Roncesvalles Yard,Mechanical,6,12,B/W,4226
23/11/2017,512,2:40:00 PM,Thursday,Bathurst and St Clair W.,Late Leaving Garage,4,8,E/B,
23/11/2017,506,2:44:00 PM,Thursday,Howard Park,Utilized Off Route,6,12,E/B,4180
23/11/2017,501,3:01:00 PM,Thursday,Russell Yard,Mechanical,6,112,B/W,4222
23/11/2017,501,3:13:00 PM,Thursday,Russell Yard,Mechanical,6,12,B/W,4245
23/11/2017,512,3:28:00 PM,Thursday,St Clair W. and Winona,Investigation,20,24,E/B,4431
23/11/2017,506,3:46:00 PM,Thursday,Roncesvalles,Late Leaving Garage,6,12,E/B,
23/11/2017,506,5:20:00 PM,Thursday,Coxwell Loop,Mechanical,6,12,W/B,4047
23/11/2017,504,5:24:00 PM,Thursday,Spadina and King,Mechanical,14,18,E/B,4171
23/11/2017,504,6:00:00 PM,Thursday,Broadview and Danforth,General Delay,9,13,W/B,4181
23/11/2017,506,6:32:00 PM,Thursday,Coxwell and Upper Gerrard,Investigation,22,28,E/B,4074
23/11/2017,501,7:48:00 PM,Thursday,Queen and Lee,Held By,25,31,E/B,4200
23/11/2017,505,8:25:00 PM,Thursday,Richie and Dundas,Diversion,42,49,B/W,4132
23/11/2017,511,8:58:00 PM,Thursday,CNE,Mechanical,6,12,N/B,1030
23/11/2017,505,10:01:00 PM,Thursday,Parliament and Dundas,Investigation,7,14,E/B,4081
24/11/2017,505,1:05:00 AM,Friday,Broadview station,Emergency Services,1,1,N/B,4120
24/11/2017,505,5:25:00 AM,Friday,Russell yard,Late Leaving Garage,5,10,E/B,4105
24/11/2017,505,5:25:00 AM,Friday,Rusell yard,Late Leaving Garage,5,10,E/B,
24/11/2017,506,5:40:00 AM,Friday,Russell yard,Late Leaving Garage,5,10,E/B,4141
24/11/2017,514,5:46:00 AM,Friday,Leslie Barns,Late Leaving Garage,8,20,N/B,4414
24/11/2017,506,6:04:00 AM,Friday,Howard Park and Roncesvalles,Mechanical,5,13,E/B,4089
